it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	alpha	k_birth	k_death	RJ_hp	root_age	death_age	tot_length	Albertosaurus_TS	Alioramus_TS	Daspletosaurus_TS	Gorgosaurus_TS	Lythronax_TS	Nanotyrannus_TS	Nanuqsaurus_TS	Ornithomimus_TS	Tarbosaurus_TS	Teratophoneus_TS	Tyrannosauripus_TS	Tyrannosaurus_TS	Yezosaurus_TS	Zhuchengtyrannus_TS	Albertosaurus_TE	Alioramus_TE	Daspletosaurus_TE	Gorgosaurus_TE	Lythronax_TE	Nanotyrannus_TE	Nanuqsaurus_TE	Ornithomimus_TE	Tarbosaurus_TE	Teratophoneus_TE	Tyrannosauripus_TE	Tyrannosaurus_TE	Yezosaurus_TE	Zhuchengtyrannus_TE
2645000	-635.1165758074817	-27.928268588432815	-557.8023498210927	-49.38595739795619	2.826874045230424	1.2598869384522036	3.2463109634729097	0.8684580925758689	2	2	1.6219779497034994	85.38814481911132	66.03376406737556	102.2337808441042	84.98595572700731	71.84797831599867	83.83622500742646	82.9067553405844	82.16990986054813	69.18473066788883	69.68569993947483	82.59885910377308	82.62534455281029	76.1283446664474	67.45244878240207	82.21840123239976	85.38814481911132	70.8660564572861	66.16498958169068	66.38067507196865	66.3464941503475	66.20561246017506	80.3211842654256	66.03376406737556	68.71720294204579	82.0357121015636	66.21987833963321	73.18848560091702	66.2985125013539	66.06207829803951	84.96823716526816	70.71824708325022
2650000	-648.5548312271169	-29.93124540917487	-554.6705179775379	-63.953067840404174	3.1430821328664926	1.2856828044238575	3.2862455519572675	1.0109174402893883	3	2	3.5697205713252513	85.64432573033841	65.31198926287398	101.33926181064875	84.72179455423306	70.44213763440175	84.41484640581602	83.55558242017625	82.32559872087643	70.21822171954062	69.1209829487089	82.2614965124096	82.21615207154855	76.20804685189229	68.05127548140965	82.53673329740681	85.64432573033841	70.89906254540848	66.98251092077041	67.91197781461257	65.94317762367503	65.986668755114	80.21007399614544	65.31198926287398	69.01159399205555	81.92327123896406	65.66178609608825	73.84386626202195	66.90195267254711	66.07875534632116	84.733001149741	70.77636995258756
2655000	-649.3065769018	-30.68482872320272	-556.11702341166	-62.504724766937215	0.944087373467799	1.4377012701836362	4.176597733688223	0.9295162540905226	3	2	1.2523071244808257	85.27944549074742	65.83953742643884	101.56261916966203	84.78364751474203	71.96619173831975	83.93792952376802	82.4057289862219	80.78778662720903	71.94104242343569	69.34657460375631	82.33246687821459	82.59397678547269	76.3530375910886	67.30417276251748	81.98854301704245	85.27944549074742	70.86249700239706	66.94004722293613	66.36716231760434	65.83953742643884	66.31456792368594	80.38378393410336	66.03401490115064	67.93293554736833	81.84822615778744	65.95850148941585	73.97603459506188	66.88171634472997	65.98613375165417	85.03947422616376	70.81828593717034
2660000	-650.144644921181	-24.535557008665286	-564.7707767346319	-60.83831117788384	1.0864537383873445	1.015706205545388	2.8528879426822087	1.0511569687913318	2	2	2.6352635044806387	85.34068998934262	65.94154657731893	110.22142945720199	84.79285022076378	70.94111739941556	84.24832409347866	84.80795485498123	80.87325550303352	69.4606760720767	69.41521389102658	83.02802963192705	83.05556694410564	78.77379941795454	67.48702933872083	83.16964119406998	85.34068998934262	70.8918054612148	66.95455394755012	66.95822774445766	66.11379569627965	66.5627384961382	80.27914126766883	66.25767159373837	68.90962887206592	81.8105528995871	66.04949714088116	69.86864605403312	66.84542453918293	65.94154657731893	82.73209233067124	70.78100739533627
2665000	-648.5024365144166	-29.163437738293318	-552.8364560265857	-66.50254274953761	3.3574250482209447	1.3055132900638808	3.848565801436666	0.6956911776241557	2	2	4.3728420863228425	85.2818933517619	65.08515915801986	108.3201922393497	84.68321835547587	72.0529955145781	84.21772351412544	82.53352076784743	80.71134548806108	73.96912980980312	69.12637413780853	82.53375796710577	82.61477589494251	76.36782405941945	67.26760891193521	82.46996803599188	85.2818933517619	70.84902610196501	67.06808115956956	65.08515915801986	66.03162798973318	66.29114572114666	79.29620781023156	65.47298550461382	68.67507187389205	81.46400286212968	66.14198486654884	71.86239095436459	67.08281302267665	66.01827157317928	85.2145970751273	70.65463010023859
2670000	-644.1417794376097	-33.85399848718385	-553.1417938778394	-57.14598707258642	1.6466024355304014	1.4827673698322643	3.8302820549662977	0.8783494609531356	3	2	1.459174297951848	86.00675638575184	65.72744228313292	101.84501343445677	86.00675638575184	73.59260229784587	84.28782938643035	83.66857287480082	80.92802671517379	69.26248155666033	69.17561414006676	82.29751229682854	82.29719614571748	75.82262002412726	67.18871774153509	82.46868076267357	85.48085982346204	71.06893458693911	66.62494699539474	66.62295708892948	66.59515505155575	66.4748654190609	80.38121557812815	65.72744228313292	68.93936915524219	81.99090394917772	66.21165613580004	73.66693939539545	66.60105124182677	65.99581209235035	85.09369208843857	70.77538482912304
2675000	-641.1705113299508	-24.40265513204422	-551.8349907622153	-64.93286543569138	1.233177903638064	1.1375755288311107	3.346145748865665	0.9252133205316889	2	2	1.4307250826145617	85.88017947282253	66.05711907179322	107.08296611898388	84.91530158751247	75.93407894207276	85.70707508249596	83.17067328370543	82.13890150658504	69.61373294449655	69.13123618067348	82.24427566119076	83.19032564869168	76.15292769979844	67.32523004036352	82.74087890193319	85.88017947282253	70.83744168191735	66.63932319978375	68.12090587899351	66.63494015068737	66.36155570850757	78.30809261710688	66.29897125818995	68.8533489665119	81.9839302193211	66.18148533509483	74.04153568952586	66.9584065110552	66.05711907179322	84.62455934970035	70.8351185590038
2680000	-651.57060507003	-23.90614693913083	-565.8951144697407	-61.76934366115836	0.761750111656604	0.8091615882824316	3.2411405415880696	0.885689919557104	2	2	2.8152864168684815	85.57584723670247	65.74712373408146	113.30056708081148	84.78319162144706	72.87048927915406	84.38389517131293	83.44054454968148	83.03051679150907	70.39219082808435	69.08473347730438	82.83403034909419	82.88473784086602	82.98550993081923	67.53347620490632	83.33254552317669	85.57584723670247	70.93251619674027	66.28622181531507	67.28509149236992	65.74712373408146	66.03384418024643	80.28913090283456	66.04153093131818	68.96999654258079	81.55604121334278	66.18945731287498	73.39935677752287	66.88699044553185	66.04704334975082	85.2005898199507	70.83123940226666
2685000	-641.9738950558253	-28.477452342573248	-555.4088922562097	-58.087550457042425	1.855054246377111	1.2075679789832736	3.384657964303178	0.7950522804622382	2	3	2.200508215193457	85.7912079589821	66.08247264903045	108.0791324164906	84.59867789033208	70.51501845048963	84.4731069214712	82.67191918415683	81.48649578791765	72.6008801221027	69.17227570695187	82.23004987616835	82.72034098868639	81.56605187474014	67.2176063530542	81.99999347103365	85.7912079589821	71.2707157201374	66.35716806170127	66.39287549791003	66.25265014227743	66.2696412696557	80.37009093945262	66.23023757725771	68.9348045116676	82.05570924044625	66.19062821467134	72.9195419877523	67.09873402208194	66.08247264903045	84.87031105942485	70.21034271640411
2690000	-642.3541171008711	-24.44588408585533	-555.4373868762415	-62.47084613877428	0.9853705597219106	0.9440955094699749	4.011658948411151	0.8979785179273158	2	2	3.3154953456051937	85.23976907324963	64.68060461429846	108.94664791577313	84.62480095197145	70.47605096178577	84.12692496038069	82.67710753460182	82.52883993360462	70.70710932300229	69.5620889754512	82.89952076461773	85.00918905948383	82.22887445679795	67.1629916269764	82.65005301954334	85.23976907324963	70.97073011195114	66.9538331396006	67.09569244770393	66.65572721117573	66.56207143864901	80.27662087707384	64.68060461429846	69.01335253619116	82.03892071544395	66.08330349665381	73.5435387784568	67.09987659418468	65.89824816563923	85.2223064219296	70.79330640064393
2695000	-651.4944690658975	-24.850664880201222	-561.4271747663952	-65.21662941930117	2.077557274907379	1.186342433975053	3.2818101663160717	0.6217883586502165	2	2	1.6642588064630432	85.3603368773469	63.51039374880695	112.47462134010581	84.58861383322727	71.33347738469153	84.20704557447452	83.4180413893531	81.02356006435066	72.57234050075527	69.30743905507272	82.14956327644477	82.1865107522843	82.18151152126823	67.61203848467603	82.13057172179816	85.3603368773469	71.70566597924191	66.26576253119404	66.39582335665253	66.62085808736109	66.36938392466446	80.30322285910525	63.51039374880695	68.96344635037488	82.05460738901301	65.5526019541281	72.59905732680323	66.63654286577507	66.04016143733175	85.15705179878832	70.83318144488092
2700000	-637.2022560240487	-26.843461847312938	-552.5228291612202	-57.83596501551551	3.6085205227703057	1.1265446448961627	3.775814552491782	0.8222639091486241	2	2	2.2663621992895813	85.41488826608536	65.87904476692972	114.45230772263368	84.54879725417818	72.90038225397267	84.21799499319513	82.51367084933851	80.4899581196656	74.17280672046495	69.5394226537132	82.22799193956192	82.54488295771256	81.92978847878014	67.19529448774641	82.06384309631207	85.41488826608536	70.85371027040738	66.82614326599747	67.91758336495761	66.56691869355002	66.09872435222225	80.1600060334243	66.33073803512526	68.85129984724716	82.07283193143897	66.18821790599566	66.7680157434106	66.59855389172213	65.87904476692972	85.0841966730021	70.81885011347714
2705000	-640.3655585714108	-25.2734542455038	-552.2582614013169	-62.83384292459016	2.6020170224003825	1.2846938223868305	3.524506540711728	0.7597230692525134	2	2	1.6006433884634197	85.28377344533855	65.64065140342586	118.63475069131763	84.73828736838144	74.4080827194037	83.87299226588861	82.71245570879796	80.62806015099059	75.23237728025696	69.33627614955074	82.30477063768593	82.19486222780365	81.60499674787576	67.49862906522654	82.16157551303687	85.28377344533855	71.3051198563229	67.0246590411709	65.86729049665678	66.56077303035156	66.17951455521967	80.38654546851106	65.64065140342586	68.9952184374933	82.03576952925725	66.13499819888767	66.7506142645413	67.0207735533977	66.08002173424556	85.21236460328738	70.75831412879656
2710000	-649.2539979745978	-28.375586971034934	-562.6643578861909	-58.21405311737192	4.857765602570945	1.2566562038523208	3.7137531632021705	0.6921206003282397	2	2	2.687165633204263	85.30769386758497	65.02920313129626	125.25014653765973	84.81227804867132	70.47366451706529	84.22161324260215	83.01457628270755	82.34843789646953	77.6279437421471	69.09084157520527	82.59308412097201	82.527853618225	83.30508520431161	67.2497757020078	82.4749889777693	85.30769386758497	70.96352045079757	67.01148135824168	67.26202435536925	66.48634322240447	66.23808455041318	76.30911484764	65.02920313129626	68.9498185139953	81.90973523358299	65.66170071582054	67.08828018364346	66.94220357209068	65.94035187667572	85.20196984352314	70.73089930418006
2715000	-650.0277684008882	-34.25356517619108	-567.8065498023269	-47.96765342237029	3.061795297822754	0.9384213309097847	3.6268397890135136	0.7566170102292193	3	2	1.142698394075199	85.31013435533283	66.02399918407663	131.66359580582832	84.8705417761153	71.0577006573987	84.12321373433261	82.96076349507905	83.0511110513621	83.95186631734518	69.72345687732546	82.77983387106624	82.79021199991912	82.8648190879293	67.14578246414088	82.47653189317049	85.31013435533283	71.17767985049998	66.14503167717525	66.35262300436382	66.59047923271847	66.57397590208993	78.89098308040992	66.36485755814185	68.96510042088455	81.5938400326452	66.12667644245819	66.5778948914429	67.09483200446516	66.02399918407663	85.00401380793201	70.31574438638505
2720000	-643.6819154640015	-24.750694339788865	-556.8803356532185	-62.0508854709941	1.8156431396225619	0.8596830906051163	3.258315044403729	1.0095598955808676	2	2	1.8326511229503537	85.41363617220786	64.95958383882206	123.56304300170731	85.41363617220786	70.93017972025206	84.04983225921896	83.50425138270249	81.98465431912172	78.86025406005102	69.03119937440584	82.1094243773675	82.25171068602694	83.6767935577486	67.14569255694296	82.00170472586426	85.34249606015965	71.08726789071275	66.08865984326901	68.09925510946941	66.17291411297144	66.54999209591169	79.41067537215285	64.95958383882206	69.00332982090204	82.04246637080321	66.21865164779913	66.38298932724629	66.84138450657971	66.06809917780426	85.15122465268752	70.83682826465666
2725000	-653.3285658176901	-23.9339136649702	-570.5135994118526	-58.88105274086729	1.8983981644558738	0.6553451880340657	2.1731362532848846	0.6127780488010812	2	2	1.2969408336505976	85.28380509597801	65.51748059648733	124.82223820786287	84.92238195418143	72.67736427033263	83.97085289267784	82.97560684399825	80.61797990260997	76.05588594641013	69.18488077820348	84.01606520721354	82.94121132157933	83.52499858644772	67.4660625460122	83.11409397419722	85.28380509597801	70.87754292018816	66.94458844255009	66.81453780688528	66.08756243494855	65.51748059648733	80.05971623865115	65.54083865382968	68.9713401741194	81.4862826918104	65.93940526649509	67.04241527174928	66.39565813587402	66.07849012397038	85.16028540058431	70.76789279421209
2730000	-651.7378187998974	-27.15908055204978	-562.1884161934187	-62.39032205442891	1.947381529102344	0.6813323388575677	2.5930704314078654	0.5362069311015883	2	3	3.171633586231666	85.74040353105056	66.0258451747975	116.15647797024738	84.70725659207876	71.7073890240295	85.21663848996812	83.5420406207752	80.50920961953506	75.44466441936116	69.16554645034309	82.3851961051484	82.3218611588241	80.42721644106166	67.15422278360572	82.44733000785585	85.74040353105056	70.92586564834502	66.65165798016102	67.22307302245575	66.58181261160085	66.52991060224076	80.324650418306	66.06865455131079	68.93739966354319	81.69683401063477	66.1992227846607	66.8888319738168	66.68812812049924	66.0258451747975	85.07804340061837	70.64429860708906
2735000	-648.8709739957843	-24.900309975057525	-565.0301153205678	-58.940548700158956	2.278853711136931	1.0453808811278984	2.7603533109421585	0.623515017128155	2	2	2.19534171245705	85.31091790141228	65.50389650320643	122.66945326600259	84.94669362440612	70.94662124024957	83.93656865408168	82.51950807526836	81.53450404935815	78.05669497305519	69.07245420816393	82.11275834464239	82.84553156653824	84.30249492828025	67.11764352027411	82.16832735635099	85.31091790141228	72.15828604427243	66.83786736742181	66.49336173530317	66.50231261391605	66.31763451727888	80.14695126934292	66.0913269999398	68.89062501279601	81.96396854039995	65.50389650320643	66.90584494596423	67.00302268727849	65.88237419752075	85.19796505781683	70.6223997721658
2740000	-649.372324307192	-25.22846029522253	-562.5198407666526	-61.62402324531695	2.6952083105205498	0.8816803866468396	3.854257554859537	0.8169255312166177	2	2	2.3290295021013643	85.7566006574792	65.88070575534721	127.21204348129548	84.6841697814216	74.66209945464965	84.35559227219024	84.43059175947867	82.66680884046364	82.90672611454839	69.01979528661133	82.48057723601862	82.93685276955729	82.93053671500309	67.42831531506502	82.48769501760674	85.7566006574792	71.0932260635691	66.90120635712016	67.26709307954614	66.35379465229275	65.88070575534721	79.87054074561858	66.4480423192883	68.98852072832527	81.72176072720903	66.07927392329131	72.77361967083637	67.03163370570697	66.08396987137434	84.66977364540156	70.55760862100911
