it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	l_47	l_48	l_49	l_50	l_51	l_52	l_53	l_54	l_55	l_56	l_57	l_58	l_59	l_60	l_61	l_62	l_63	l_64	l_65	l_66	l_67	l_68	l_69	l_70	l_71	l_72	l_73	l_74	l_75	l_76	l_77	l_78	l_79	l_80	l_81	l_82	l_83	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	m_47	m_48	m_49	m_50	m_51	m_52	m_53	m_54	m_55	m_56	m_57	m_58	m_59	m_60	m_61	m_62	m_63	m_64	m_65	m_66	m_67	m_68	m_69	m_70	m_71	m_72	m_73	m_74	m_75	m_76	m_77	m_78	m_79	m_80	m_81	m_82	m_83	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	r_50	r_51	r_52	r_53	r_54	r_55	r_56	r_57	r_58	r_59	r_60	r_61	r_62	r_63	r_64	r_65	r_66	r_67	r_68	r_69	r_70	r_71	r_72	r_73	r_74	r_75	r_76	r_77	r_78	r_79	r_80	r_81	r_82	r_83	
2490000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39629666215239434	0.39629666215239434	0.39629666215239434	0.39629666215239434	0.39629666215239434	0.39629666215239434	0.39629666215239434	0.39629666215239434	0.39629666215239434	0.39629666215239434	0.39629666215239434	0.39629666215239434	0.39629666215239434	0.39629666215239434	0.39629666215239434	0.39629666215239434	0.39629666215239434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9189921359226474	0.6399343764060624	0.6399343764060624	0.6399343764060624	0.6399343764060624	0.6399343764060624	0.6399343764060624	0.6399343764060624	0.6399343764060624	0.6399343764060624	0.23178162323413457	0.23178162323413457	0.23178162323413457	0.23178162323413457	0.23178162323413457	0.23178162323413457	0.23178162323413457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.522695473770253	-0.2436377142536681	-0.2436377142536681	-0.2436377142536681	-0.2436377142536681	-0.2436377142536681	-0.2436377142536681	-0.2436377142536681	-0.2436377142536681	-0.2436377142536681	0.16451503891825978	0.16451503891825978	0.16451503891825978	0.16451503891825978	0.16451503891825978	0.16451503891825978	0.16451503891825978
2495000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3524690654168914	0.3524690654168914	0.3524690654168914	0.3524690654168914	0.3524690654168914	0.3524690654168914	0.3524690654168914	0.3524690654168914	0.3524690654168914	0.3524690654168914	0.3524690654168914	0.3524690654168914	0.3524690654168914	0.3524690654168914	0.3524690654168914	0.3524690654168914	0.3524690654168914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6467471516707646	0.6467471516707646	0.6467471516707646	0.6467471516707646	0.6467471516707646	0.6467471516707646	0.6467471516707646	0.6467471516707646	0.21375423901741564	0.21375423901741564	0.21375423901741564	0.21375423901741564	0.21375423901741564	0.21375423901741564	0.21375423901741564	0.21375423901741564	0.21375423901741564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2942780862538732	-0.2942780862538732	-0.2942780862538732	-0.2942780862538732	-0.2942780862538732	-0.2942780862538732	-0.2942780862538732	-0.2942780862538732	0.13871482639947574	0.13871482639947574	0.13871482639947574	0.13871482639947574	0.13871482639947574	0.13871482639947574	0.13871482639947574	0.13871482639947574	0.13871482639947574
2500000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39126931437637974	0.39126931437637974	0.39126931437637974	0.39126931437637974	0.39126931437637974	0.39126931437637974	0.39126931437637974	0.39126931437637974	0.39126931437637974	0.39126931437637974	0.39126931437637974	0.39126931437637974	0.39126931437637974	0.39126931437637974	0.39126931437637974	0.39126931437637974	0.39126931437637974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31267858985297436	0.31267858985297436	0.31267858985297436	0.31267858985297436	0.31267858985297436	0.31267858985297436	0.31267858985297436	0.31267858985297436	0.31267858985297436	0.31267858985297436	0.31267858985297436	0.31267858985297436	0.31267858985297436	0.31267858985297436	0.31267858985297436	0.31267858985297436	0.31267858985297436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07859072452340538	0.07859072452340538	0.07859072452340538	0.07859072452340538	0.07859072452340538	0.07859072452340538	0.07859072452340538	0.07859072452340538	0.07859072452340538	0.07859072452340538	0.07859072452340538	0.07859072452340538	0.07859072452340538	0.07859072452340538	0.07859072452340538	0.07859072452340538	0.07859072452340538
2505000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.335068598860274	0.335068598860274	0.335068598860274	0.335068598860274	0.335068598860274	0.335068598860274	0.335068598860274	0.335068598860274	0.335068598860274	0.335068598860274	0.335068598860274	0.335068598860274	0.335068598860274	0.335068598860274	0.36677528260782827	0.36677528260782827	0.36677528260782827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9465134577411073	0.9465134577411073	0.9465134577411073	0.9465134577411073	0.9465134577411073	0.9465134577411073	0.9465134577411073	0.9465134577411073	0.4432335575191529	0.4432335575191529	0.4432335575191529	0.4432335575191529	0.4432335575191529	0.4432335575191529	0.4432335575191529	0.4432335575191529	0.4432335575191529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6114448588808332	-0.6114448588808332	-0.6114448588808332	-0.6114448588808332	-0.6114448588808332	-0.6114448588808332	-0.6114448588808332	-0.6114448588808332	-0.10816495865887887	-0.10816495865887887	-0.10816495865887887	-0.10816495865887887	-0.10816495865887887	-0.10816495865887887	-0.07645827491132462	-0.07645827491132462	-0.07645827491132462
2510000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.90595250593879	0.6649112891121411	0.6649112891121411	0.6649112891121411	0.6649112891121411	0.6649112891121411	0.3460773298310929	0.3460773298310929	0.3460773298310929	0.3460773298310929	0.3460773298310929	0.3460773298310929	0.3460773298310929	0.6602508295937117	0.6602508295937117	0.6602508295937117	0.6602508295937117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7699048219235692	0.7699048219235692	0.7699048219235692	0.7699048219235692	0.7699048219235692	0.7699048219235692	0.7699048219235692	0.2762525681520172	0.2762525681520172	0.2762525681520172	0.2762525681520172	0.2762525681520172	0.2762525681520172	0.2762525681520172	0.2762525681520172	0.2762525681520172	0.2762525681520172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13604768401522072	-0.10499353281142809	-0.10499353281142809	-0.10499353281142809	-0.10499353281142809	-0.10499353281142809	-0.42382749209247633	0.0698247616790757	0.0698247616790757	0.0698247616790757	0.0698247616790757	0.0698247616790757	0.0698247616790757	0.3839982614416945	0.3839982614416945	0.3839982614416945	0.3839982614416945
2515000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4377167850471983	0.4377167850471983	0.4377167850471983	0.4377167850471983	0.4377167850471983	0.4377167850471983	0.4377167850471983	0.4377167850471983	0.4377167850471983	0.4377167850471983	0.4377167850471983	0.4377167850471983	0.4377167850471983	0.4377167850471983	0.4377167850471983	0.4377167850471983	0.4377167850471983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9190682008103692	0.9190682008103692	0.5095653643522232	0.5095653643522232	0.5095653643522232	0.5095653643522232	0.5095653643522232	0.5095653643522232	0.5095653643522232	0.5095653643522232	0.5095653643522232	0.20250198521699433	0.20250198521699433	0.20250198521699433	0.20250198521699433	0.20250198521699433	0.20250198521699433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4813514157631709	-0.4813514157631709	-0.07184857930502492	-0.07184857930502492	-0.07184857930502492	-0.07184857930502492	-0.07184857930502492	-0.07184857930502492	-0.07184857930502492	-0.07184857930502492	-0.07184857930502492	0.23521479983020396	0.23521479983020396	0.23521479983020396	0.23521479983020396	0.23521479983020396	0.23521479983020396
2520000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29991089994364156	0.29991089994364156	0.29991089994364156	0.29991089994364156	0.29991089994364156	0.29991089994364156	0.29991089994364156	0.29991089994364156	0.29991089994364156	0.29991089994364156	0.29991089994364156	0.29991089994364156	0.29991089994364156	0.29991089994364156	0.29991089994364156	1.3381251375019836	1.3381251375019836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45490852920994634	0.45490852920994634	0.45490852920994634	0.45490852920994634	0.45490852920994634	0.45490852920994634	0.45490852920994634	0.45490852920994634	0.45490852920994634	0.45490852920994634	0.45490852920994634	0.45490852920994634	0.45490852920994634	0.45490852920994634	0.45490852920994634	0.45490852920994634	0.45490852920994634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.15499762926630478	-0.15499762926630478	-0.15499762926630478	-0.15499762926630478	-0.15499762926630478	-0.15499762926630478	-0.15499762926630478	-0.15499762926630478	-0.15499762926630478	-0.15499762926630478	-0.15499762926630478	-0.15499762926630478	-0.15499762926630478	-0.15499762926630478	-0.15499762926630478	0.8832166082920372	0.8832166082920372
2525000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40351687082061943	0.40351687082061943	0.40351687082061943	0.40351687082061943	0.40351687082061943	0.40351687082061943	0.40351687082061943	0.40351687082061943	0.40351687082061943	0.40351687082061943	0.40351687082061943	0.40351687082061943	0.40351687082061943	0.40351687082061943	0.40351687082061943	0.40351687082061943	0.40351687082061943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6659218486526952	0.6659218486526952	0.6659218486526952	0.6659218486526952	0.6659218486526952	0.9246072104392274	0.9246072104392274	0.9246072104392274	0.9246072104392274	0.9246072104392274	0.1393843942247848	0.1393843942247848	0.1393843942247848	0.1393843942247848	0.1393843942247848	0.1393843942247848	0.1393843942247848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2624049778320758	-0.2624049778320758	-0.2624049778320758	-0.2624049778320758	-0.2624049778320758	-0.521090339618608	-0.521090339618608	-0.521090339618608	-0.521090339618608	-0.521090339618608	0.2641324765958346	0.2641324765958346	0.2641324765958346	0.2641324765958346	0.2641324765958346	0.2641324765958346	0.2641324765958346
2530000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07902547998435742	0.07902547998435742	0.4007725793672554	0.4007725793672554	0.4007725793672554	0.4007725793672554	0.4007725793672554	0.4007725793672554	0.4007725793672554	0.4007725793672554	0.4007725793672554	0.4007725793672554	0.4007725793672554	0.4007725793672554	0.4007725793672554	0.4007725793672554	0.4007725793672554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.560851271638852	0.560851271638852	0.560851271638852	0.560851271638852	0.560851271638852	0.560851271638852	0.560851271638852	0.560851271638852	0.560851271638852	0.560851271638852	0.2172116859151296	0.2172116859151296	0.2172116859151296	0.2172116859151296	0.2172116859151296	0.2172116859151296	0.339567401290122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4818257916544945	-0.4818257916544945	-0.16007869227159655	-0.16007869227159655	-0.16007869227159655	-0.16007869227159655	-0.16007869227159655	-0.16007869227159655	-0.16007869227159655	-0.16007869227159655	0.1835608934521258	0.1835608934521258	0.1835608934521258	0.1835608934521258	0.1835608934521258	0.1835608934521258	0.06120517807713344
2535000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4120901152996362	0.4120901152996362	0.4120901152996362	0.4120901152996362	0.4120901152996362	0.4120901152996362	0.4120901152996362	0.4120901152996362	0.4120901152996362	0.4120901152996362	0.4120901152996362	0.4120901152996362	0.4120901152996362	0.4120901152996362	0.4120901152996362	0.4120901152996362	0.4120901152996362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6833167059763754	0.6833167059763754	0.6833167059763754	0.6833167059763754	0.6833167059763754	0.6833167059763754	0.6833167059763754	0.6833167059763754	0.6833167059763754	0.6833167059763754	0.6833167059763754	0.25405490465360425	0.25405490465360425	0.25405490465360425	0.25405490465360425	0.25405490465360425	0.25405490465360425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2712265906767392	-0.2712265906767392	-0.2712265906767392	-0.2712265906767392	-0.2712265906767392	-0.2712265906767392	-0.2712265906767392	-0.2712265906767392	-0.2712265906767392	-0.2712265906767392	-0.2712265906767392	0.15803521064603193	0.15803521064603193	0.15803521064603193	0.15803521064603193	0.15803521064603193	0.15803521064603193
