Species	Status
Elaltitan_lilloi	extinct
Elaphrosaurus	extinct
Elaphrosaurus_bambergi	extinct
Eleutherornis_helveticus	extinct
Elongatoolithus	extinct
Elongatoolithus_andrewsi	extinct
Elongatoolithus_elongatus	extinct
Elsornis_keni	extinct
Emausaurus_ernsti	extinct
Emberiza	extinct
Emberiza_citrinella	extinct
Emeus_crassus	extinct
Empheresula	extinct
Emuarius_gidju	extinct
Enaliornis_barretti	extinct
Enaliornis_sedgwicki	extinct
Enantiophoenix_electrophyla	extinct
Enantiornis_leali	extinct
Eoabelisaurus_mefi	extinct
Eoalulavis_hoyasi	extinct
Eobucco	extinct
Eobucco_brodkorbi	extinct
Eocarcharia_dinops	extinct
Eocathartes_robustus	extinct
Eocypselus_vincenti	extinct
Eoglaucidium	extinct
Eolambia_caroljonesa	extinct
Eolophus_roseicapilla	extinct
Eomamenchisaurus_yuanmouensis	extinct
Eopengornis_martini	extinct
Eopuffinus_kazachstanensis	extinct
Eoraptor_lunensis	extinct
Eosauropus	extinct
Eosinopteryx_brevipenna	extinct
Eotriceratops_xerinsularis	extinct
Eousdryosaurus	extinct
Epachthosaurus_sciuttoi	extinct
Ephippiorhynchus	extinct
Ephippiorhynchus_asiaticus	extinct
Epichirostenotes_curriei	extinct
Epidendrosaurus_ningchengensis	extinct
Epidexipteryx_hui	extinct
Equijubus_normani	extinct
Erectopus_sauvagei	extinct
Eremochen_russelli	extinct
Eremopezus_eocaenus	extinct
Eremophila_alpestris	extinct
Eremopterix_hova	extinct
Eretiscus_tonnii	extinct
Ereunetes_rayi	extinct
Erliansaurus_bellamanus	extinct
Erlikosaurus_andrewsi	extinct
Eshanosaurus_deguchiianus	extinct
Eubrontes_(Brontozoum)_approximatus	extinct
Eubrontes_cursorius	extinct
Eubrontes_fieldi	extinct
Eubrontes_giganteus	extinct
Eubrontes_glenrosensis	extinct
Eubrontes_lyellii	extinct
Eubrontes_monax	extinct
Eubrontes_platypus	extinct
Eubrontes_sillimani	extinct
Eubrontes_tuberatus	extinct
Eubrontes_veillonensis	extinct
Eubrontes_xiyangensis	extinct
Eubrontes_zigongensis	extinct
Eucnemesaurus_fortis	extinct
Eudocimus	extinct
Eudocimus_albus	extinct
Eudocimus_leiseyi	extinct
Eudromia	extinct
Eudyptes	extinct
Eudyptes_pachyrhynchus	extinct
Eudyptula_minor	extinct
Euhelopus	extinct
Euhelopus_zdanskyi	extinct
Euoplocephalus	extinct
Euoplocephalus_tutus	extinct
Euphagus_cyanocephalus	extinct
Euphagus_magnirostris	extinct
Europasaurus_holgeri	extinct
Eurotrochilus_inexpectatus	extinct
Euryanas_finschi	extinct
Euryapteryx_geranoides	extinct
Eustreptospondylus_oxoniensis	extinct
Eutynichnium_lusitanicum	extinct
Evazoum	extinct
Evazoum_sirigui	extinct
Evgenavis_nobilis	extinct
Falcarius_utahensis	extinct
Falcipennis_canadensis	extinct
Falco	extinct
Falco_cenchroides	extinct
Falco_columbarius	extinct
Falco_mexicanus	extinct
Falco_naumanni	extinct
Falco_newtoni	extinct
Falco_novaeseelandiae	extinct
Falco_peregrinus	extinct
Falco_readi	extinct
Falco_rusticolus	extinct
Falco_sparverius	extinct
Falco_tinnunculus	extinct
Falco_vespertinus	extinct
Faveoloolithus	extinct
Faveoloolithus_ningxiaensis	extinct
Fenestrosaurus_philoceratops	extinct
Ferganocephale_adenticulatum	extinct
Ficedula	extinct
Flexomornis_howei	extinct
Foetopterus_ambiguus	extinct
Fortunguavis_xiaotaizicus	extinct
Fosterovenator_churei	extinct
Foudia_madagascariensis	extinct
Francolinus	extinct
Francolinus_capeki	extinct
Fratercula_arctica	extinct
Fratercula_cirrhata	extinct
Fringilla_coelebs	extinct
Fruitadens_haagarorum	extinct
Fukuiraptor_kitadaniensis	extinct
Fukuisaurus_tetoriensis	extinct
Fukuititan_nipponensis	extinct
Fulica	extinct
Fulica_americana	extinct
Fulica_infelix	extinct
Fulica_podagrica	extinct
Fulica_prisca	extinct
Fulmarus	extinct
Fulmarus_glacialis	extinct
Fulmarus_glacialoides	extinct
Fuscinapedis_woodbinensis	extinct
Fusuisaurus_zhaoi	extinct
Futalognkosaurus_dukei	extinct
Galeamopus_hayi	extinct
Galeamopus_pabsti	extinct
Galerida_cristata	extinct
Gallimimus	extinct
Gallimimus_bullatus	extinct
Gallinago	extinct
Gallinago_delicata	extinct
Gallinago_gallinago	extinct
Gallinago_hardwickii	extinct
Gallinago_media	extinct
Gallinula	extinct
Gallinula_chloropus	extinct
Gallinula_hodgenorum	extinct
Gallinuloides	extinct
Gallirallus_australis	extinct
Gallirallus_philippensis	extinct
Gallus	extinct
Gallus_aesculapi	extinct
Gallus_bravardi	extinct
Gansus_yumenensis	extinct
Ganzhousaurus_nankangensis	extinct
Garbina_roeorum	extinct
Gargantuavis_philoinos	extinct
Gargoyleosaurus_parkpinorum	extinct
Garudimimus_brevipes	extinct
Gasosaurus_constructus	extinct
Gasparinisaura_cincosaltensis	extinct
Gastonia_burgei	extinct
Gastornis	extinct
Gavia	extinct
Gavia_arctica	extinct
Gavia_concinna	extinct
Gavia_egeriana	extinct
Gavia_fortis	extinct
Gavia_howardae	extinct
Gavia_immer	extinct
Gelochelidon_nilotica	extinct
Genyodectes_serus	extinct
Genyornis	extinct
Geococcyx_californianus	extinct
Geothlypis_rostrata	extinct
Geothlypis_trichas	extinct
Geotrygon_chrysia	extinct
Geranoaetus	extinct
Geronticus	extinct
Geronticus_eremita	extinct
Gettyia_gloriae	extinct
Gideonmantellia_amosanjuanae	extinct
Gigandipus_caudatus	extinct
Giganotosaurus	extinct
Giganotosaurus_carolinii	extinct
Gigantornis	extinct
Gigantspinosaurus_sichuanensis	extinct
Gilmoreosaurus_mongoliensis	extinct
Giraffatitan_brancai	extinct
Glacialisaurus_hammeri	extinct
Glaucidium_gnoma	extinct
Glossopsitta_concinna	extinct
Glyptodontopelta_mimus	extinct
Gobipteryx	extinct
Gobipteryx_minuta	extinct
Gobisaurus_domoculus	extinct
Gobititan_shenzhouensis	extinct
Gojirasaurus_quayi	extinct
